1,3946.0
2,716.0
3,2050.0
4,2895.0
5,1499.0
6,1184.0
7,2127.0
8,2587.0
9,2123.0
10,2171.0
11,1798.0
12,2384.0
13,998.0
14,1006.0
15,1949.0
16,2582.0
17,1631.0
18,1597.0
19,2429.0
20,1549.0
21,1928.0
22,3142.0
23,1029.0
24,1935.0
25,1642.0
26,2138.0
27,1657.0
28,1584.0
29,1784.0
30,2638.0
31,1570.0
32,2169.0
33,1928.0
34,1397.0
35,2570.0
36,1763.0
37,2217.0
38,2002.0
39,1509.0
40,1624.0
41,1606.0
42,1369.0
43,2272.0
44,1872.0
45,2388.0
46,2104.0
47,2280.0
48,2403.0
49,2046.0
50,2379.0
51,2155.0
52,1713.0
53,1402.0
54,1923.0
55,2039.0
56,1975.0
57,1728.0
58,1684.0
59,2193.0
60,1994.0
61,1901.0
62,1928.0
63,1923.0
64,1458.0
65,1700.0
66,1891.0
67,2026.0
68,2010.0
69,1718.0
70,1900.0
71,1688.0
72,2121.0
73,2107.0
74,2161.0
75,1712.0
76,1599.0
77,1722.0
78,2059.0
79,1922.0
80,1840.0
81,1718.0
82,1620.0
83,1887.0
84,2110.0
85,2332.0
86,1983.0
87,1804.0
88,1786.0
89,2082.0
90,1933.0
91,1584.0
92,1583.0
93,1887.0
94,1528.0
95,1935.0
96,1677.0
97,2125.0
98,2068.0
99,1786.0
100,1824.0
101,2243.0
102,1558.0
103,1873.0
104,1950.0
105,1718.0
106,1798.0
107,1990.0
108,1635.0
109,2013.0
110,1844.0
111,1627.0
112,1813.0
113,2160.0
114,1805.0
115,2174.0
116,2228.0
117,2644.0
118,2279.0
119,1840.0
120,1901.0
121,1949.0
122,1927.0
123,2059.0
124,2215.0
125,1992.0
126,1952.0
127,1917.0
128,2007.0
129,2018.0
130,2116.0
131,2114.0
132,1834.0
133,2053.0
134,1804.0
135,1893.0
136,1980.0
137,1899.0
138,1867.0
139,1674.0
140,1692.0
141,1837.0
142,2180.0
143,2052.0
144,1681.0
145,2091.0
146,1872.0
147,2080.0
148,2163.0
149,1982.0
150,2070.0
151,1785.0
152,1901.0
153,1952.0
154,2187.0
155,1951.0
156,1621.0
157,1484.0
158,1748.0
159,1771.0
160,1762.0
161,2056.0
162,1908.0
163,1774.0
