1,130.0
2,8268.0
3,748.0
4,1408.0
5,1124.0
6,1197.0
7,2370.0
8,1201.0
9,1175.0
10,784.0
11,2756.0
12,1572.0
13,1202.0
14,1477.0
15,2436.0
16,2298.0
17,2917.0
18,1437.0
19,3162.0
20,2136.0
21,1411.0
22,1827.0
23,1733.0
24,1448.0
25,1817.0
26,2008.0
27,1613.0
28,1813.0
29,2165.0
30,2254.0
31,2232.0
32,2084.0
33,1438.0
34,2298.0
35,1861.0
36,1973.0
37,1516.0
38,2208.0
39,2505.0
40,2362.0
41,2050.0
42,1408.0
43,1898.0
44,2075.0
45,1440.0
46,1705.0
47,1988.0
48,1847.0
49,1678.0
50,1450.0
51,2120.0
52,1519.0
53,1785.0
54,2125.0
55,1912.0
56,2065.0
57,2025.0
58,2264.0
59,1459.0
60,2102.0
61,1893.0
62,1793.0
63,1630.0
64,1950.0
65,2090.0
66,1385.0
67,1871.0
68,2069.0
69,1640.0
70,2219.0
71,1795.0
72,1960.0
73,2239.0
74,1979.0
75,1659.0
76,1796.0
77,2056.0
78,1552.0
79,2314.0
80,1412.0
81,1988.0
82,1684.0
83,2110.0
84,2187.0
85,1599.0
86,1552.0
87,1344.0
88,1989.0
89,1633.0
90,1894.0
91,1807.0
92,1768.0
93,2176.0
94,1898.0
95,2226.0
96,1977.0
97,1599.0
98,1938.0
99,1902.0
100,1853.0
101,1614.0
102,1459.0
103,1508.0
104,1898.0
105,2086.0
106,2171.0
107,1664.0
108,2064.0
109,2286.0
110,1858.0
111,1798.0
112,1718.0
113,1852.0
114,1664.0
115,1616.0
116,1803.0
117,1741.0
118,1891.0
119,1380.0
120,1512.0
121,1538.0
122,1990.0
123,2222.0
124,1568.0
125,1998.0
126,1726.0
127,1638.0
128,1911.0
129,2136.0
130,1785.0
131,2085.0
132,1809.0
133,1914.0
134,2023.0
135,1890.0
136,1720.0
137,1642.0
138,1656.0
139,2322.0
140,1902.0
141,1844.0
142,1629.0
143,2062.0
144,2096.0
145,1506.0
146,1873.0
147,1980.0
148,2051.0
149,1821.0
150,2261.0
151,1677.0
152,2037.0
153,1707.0
154,1925.0
155,1636.0
156,1693.0
157,1707.0
158,1848.0
159,1287.0
160,1638.0
161,1773.0
162,1972.0
163,1727.0
164,1896.0
165,1908.0
166,1562.0
167,1792.0
168,1546.0
169,1773.0
170,1876.0
171,2142.0
172,1859.0
173,1971.0
174,1811.0
175,1949.0
176,1737.0
177,1663.0
178,2051.0
179,1854.0
180,1872.0
181,1758.0
182,1715.0
183,1831.0
184,1835.0
185,1648.0
186,1891.0
187,1763.0
188,1900.0
189,2452.0
190,1801.0
191,1714.0
192,2030.0
193,1733.0
194,2029.0
195,1688.0
196,1520.0
197,1979.0
198,1725.0
199,1738.0
200,1825.0
201,1600.0
202,1716.0
203,1869.0
204,1766.0
205,1801.0
206,1571.0
207,1750.0
208,1891.0
209,1772.0
210,2002.0
211,1684.0
212,1729.0
213,1809.0
214,1867.0
215,1754.0
216,1922.0
217,1801.0
218,1608.0
219,2054.0
220,1514.0
221,1711.0
222,1924.0
223,1812.0
224,1720.0
225,1810.0
226,1854.0
227,1911.0
228,1582.0
229,1655.0
230,1530.0
231,1967.0
232,2042.0
233,1650.0
234,1961.0
235,1799.0
236,1593.0
237,1638.0
238,1889.0
239,2171.0
240,2110.0
241,1760.0
242,1955.0
243,1938.0
244,2037.0
245,1786.0
246,1664.0
247,1834.0
248,2066.0
249,1894.0
250,1757.0
251,2374.0
252,1933.0
253,1649.0
254,2038.0
255,1925.0
256,1879.0
257,1821.0
258,1785.0
259,2036.0
260,1799.0
261,1911.0
262,2043.0
263,2003.0
264,2218.0
265,1501.0
266,1894.0
267,1809.0
268,2021.0
269,1866.0
270,1709.0
271,2132.0
272,1792.0
273,1770.0
274,1903.0
275,1951.0
276,1823.0
277,1783.0
278,1887.0
279,2106.0
280,1815.0
281,1721.0
282,1951.0
283,1575.0
284,1914.0
285,1843.0
286,1774.0
287,1792.0
288,1784.0
289,2121.0
290,1835.0
291,1791.0
292,1759.0
293,1866.0
294,1860.0
295,2027.0
296,1953.0
297,1863.0
298,1876.0
299,1652.0
300,2023.0
301,1647.0
302,1761.0
303,1796.0
304,1653.0
305,1626.0
306,1864.0
307,1604.0
308,1863.0
309,1912.0
310,1922.0
311,2037.0
312,1946.0
313,1888.0
314,1747.0
315,1858.0
316,1802.0
317,1770.0
